Datum,Filename,MaxFuss,MaxVelo
2017-01-01 00:00:00,2017-01-01-0000.jpg,1.95,0.11
2017-01-01 00:15:00,2017-01-01-0015.jpg,1.93,5.67
2017-01-01 00:30:00,2017-01-01-0030.jpg,2.68,5.42
2017-01-01 00:45:00,2017-01-01-0045.jpg,5.81,0.31
2017-01-01 01:00:00,2017-01-01-0100.jpg,3.5,0.45
2017-01-01 01:15:00,2017-01-01-0115.jpg,2.51,2.26
2017-01-01 01:30:00,2017-01-01-0130.jpg,2.12,2.08
2017-01-01 01:45:00,2017-01-01-0145.jpg,1.49,1.07
2017-01-01 02:00:00,2017-01-01-0200.jpg,1.47,0.64
2017-01-01 02:15:00,2017-01-01-0215.jpg,1.23,0.67
2017-01-01 02:30:00,2017-01-01-0230.jpg,1.73,0.69
2017-01-01 02:45:00,2017-01-01-0245.jpg,1.36,0.54
2017-01-01 03:00:00,2017-01-01-0300.jpg,1.39,0.49
2017-01-01 03:15:00,2017-01-01-0315.jpg,1.9,0.44
2017-01-01 03:30:00,2017-01-01-0330.jpg,1.61,0.42
2017-01-01 03:45:00,2017-01-01-0345.jpg,1.53,0.35
2017-01-01 04:00:00,2017-01-01-0400.jpg,1.23,0.24
2017-01-01 04:15:00,2017-01-01-0415.jpg,1.28,0.14
2017-01-01 04:30:00,2017-01-01-0430.jpg,0.77,0.08
2017-01-01 04:45:00,2017-01-01-0445.jpg,0.85,0.28
2017-01-01 05:00:00,2017-01-01-0500.jpg,1.62,0.13
2017-01-01 05:15:00,2017-01-01-0515.jpg,1.32,0.09
2017-01-01 05:30:00,2017-01-01-0530.jpg,0.39,0.16
2017-01-01 05:45:00,2017-01-01-0545.jpg,0.96,0.1
2017-01-01 06:00:00,2017-01-01-0600.jpg,0.78,0.08
2017-01-01 06:15:00,2017-01-01-0615.jpg,0.25,0.09
2017-01-01 06:30:00,2017-01-01-0630.jpg,0.69,0.04
2017-01-01 06:45:00,2017-01-01-0645.jpg,0.61,0.1
2017-01-01 07:00:00,2017-01-01-0700.jpg,0.47,0.04
2017-01-01 07:15:00,2017-01-01-0715.jpg,0.39,0.05
2017-01-01 07:30:00,2017-01-01-0730.jpg,0.21,0.06
2017-01-01 07:45:00,2017-01-01-0745.jpg,0.29,0.02
2017-01-01 08:00:00,2017-01-01-0800.jpg,0.14,0.03
2017-01-01 08:15:00,2017-01-01-0815.jpg,0.22,0.03
2017-01-01 08:30:00,2017-01-01-0830.jpg,0.19,0.04
2017-01-01 08:45:00,2017-01-01-0845.jpg,0.22,0.05
2017-01-01 09:00:00,2017-01-01-0900.jpg,0.14,0.03
2017-01-01 09:15:00,2017-01-01-0915.jpg,0.19,0.06
2017-01-01 09:30:00,2017-01-01-0930.jpg,0.25,0.06
2017-01-01 09:45:00,2017-01-01-0945.jpg,0.25,0.04
2017-01-01 10:00:00,2017-01-01-1000.jpg,0.31,0.06
2017-01-01 10:15:00,2017-01-01-1015.jpg,0.28,0.12
2017-01-01 10:30:00,2017-01-01-1030.jpg,0.44,0.1
2017-01-01 10:45:00,2017-01-01-1045.jpg,0.45,0.07
2017-01-01 11:00:00,2017-01-01-1100.jpg,0.43,0.11
2017-01-01 11:15:00,2017-01-01-1115.jpg,1.45,0.07
2017-01-01 11:30:00,2017-01-01-1130.jpg,0.8,0.12
2017-01-01 11:45:00,2017-01-01-1145.jpg,0.72,0.14
2017-01-01 12:00:00,2017-01-01-1200.jpg,0.96,0.12
2017-01-01 12:15:00,2017-01-01-1215.jpg,0.99,0.11
2017-01-01 12:30:00,2017-01-01-1230.jpg,1.04,0.14
2017-01-01 12:45:00,2017-01-01-1245.jpg,1.57,0.2
2017-01-01 13:00:00,2017-01-01-1300.jpg,1.69,0.11
2017-01-01 13:15:00,2017-01-01-1315.jpg,2.29,0.2
2017-01-01 13:30:00,2017-01-01-1330.jpg,2.0,0.18
2017-01-01 13:45:00,2017-01-01-1345.jpg,2.92,0.29
2017-01-01 14:00:00,2017-01-01-1400.jpg,3.2,0.31
2017-01-01 14:15:00,2017-01-01-1415.jpg,3.61,0.44
2017-01-01 14:30:00,2017-01-01-1430.jpg,3.89,0.32
2017-01-01 14:45:00,2017-01-01-1445.jpg,4.35,0.45
2017-01-01 15:00:00,2017-01-01-1500.jpg,4.83,0.52
2017-01-01 15:15:00,2017-01-01-1515.jpg,5.13,0.48
2017-01-01 15:30:00,2017-01-01-1530.jpg,6.56,0.32
2017-01-01 15:45:00,2017-01-01-1545.jpg,5.38,0.25
2017-01-01 16:00:00,2017-01-01-1600.jpg,4.73,0.31
2017-01-01 16:15:00,2017-01-01-1615.jpg,4.56,0.22
2017-01-01 16:30:00,2017-01-01-1630.jpg,3.84,0.31
2017-01-01 16:45:00,2017-01-01-1645.jpg,1.83,0.2
2017-01-01 17:00:00,2017-01-01-1700.jpg,2.95,0.2
2017-01-01 17:15:00,2017-01-01-1715.jpg,2.26,0.12
2017-01-01 17:30:00,2017-01-01-1730.jpg,1.65,0.14
2017-01-01 17:45:00,2017-01-01-1745.jpg,1.2,0.18
2017-01-01 18:00:00,2017-01-01-1800.jpg,0.83,0.14
2017-01-01 18:15:00,2017-01-01-1815.jpg,0.91,0.15
2017-01-01 18:30:00,2017-01-01-1830.jpg,0.95,0.09
2017-01-01 18:45:00,2017-01-01-1845.jpg,1.52,0.16
2017-01-01 19:00:00,2017-01-01-1900.jpg,0.87,0.18
2017-01-01 19:15:00,2017-01-01-1915.jpg,1.04,0.1
2017-01-01 19:30:00,2017-01-01-1930.jpg,1.19,0.1
2017-01-01 19:45:00,2017-01-01-1945.jpg,0.49,0.12
2017-01-01 20:00:00,2017-01-01-2000.jpg,0.71,0.15
2017-01-01 20:15:00,2017-01-01-2015.jpg,0.52,0.15
2017-01-01 20:30:00,2017-01-01-2030.jpg,0.66,0.22
2017-01-01 20:45:00,2017-01-01-2045.jpg,0.68,0.16
2017-01-01 21:00:00,2017-01-01-2100.jpg,0.55,0.13
2017-01-01 21:15:00,2017-01-01-2115.jpg,0.3,0.13
2017-01-01 21:30:00,2017-01-01-2130.jpg,0.46,0.16
2017-01-01 21:45:00,2017-01-01-2145.jpg,0.55,0.18
2017-01-01 22:00:00,2017-01-01-2200.jpg,0.44,0.09
2017-01-01 22:15:00,2017-01-01-2215.jpg,0.52,0.11
2017-01-01 22:30:00,2017-01-01-2230.jpg,0.38,0.09
2017-01-01 22:45:00,2017-01-01-2245.jpg,0.51,0.07
2017-01-01 23:00:00,2017-01-01-2300.jpg,0.67,0.16
2017-01-01 23:15:00,2017-01-01-2315.jpg,0.44,0.15
2017-01-01 23:30:00,2017-01-01-2330.jpg,0.5,0.15
2017-01-01 23:45:00,2017-01-01-2345.jpg,0.83,0.1
2017-01-02 00:00:00,2017-01-02-0000.jpg,0.2,0.03
2017-01-02 00:15:00,2017-01-02-0015.jpg,0.39,0.04
2017-01-02 00:30:00,2017-01-02-0030.jpg,0.27,0.05
2017-01-02 00:45:00,2017-01-02-0045.jpg,0.27,0.08
2017-01-02 01:00:00,2017-01-02-0100.jpg,0.4,0.08
2017-01-02 01:15:00,2017-01-02-0115.jpg,0.16,0.07
2017-01-02 01:30:00,2017-01-02-0130.jpg,0.12,0.03
2017-01-02 01:45:00,2017-01-02-0145.jpg,0.06,0.03
2017-01-02 02:00:00,2017-01-02-0200.jpg,0.21,0.04
2017-01-02 02:15:00,2017-01-02-0215.jpg,0.15,0.02
2017-01-02 02:30:00,2017-01-02-0230.jpg,0.19,0.04
2017-01-02 02:45:00,2017-01-02-0245.jpg,0.17,0.03
2017-01-02 03:00:00,2017-01-02-0300.jpg,0.08,0.07
2017-01-02 03:15:00,2017-01-02-0315.jpg,0.23,0.08
2017-01-02 03:30:00,2017-01-02-0330.jpg,0.1,0.1
2017-01-02 03:45:00,2017-01-02-0345.jpg,0.14,0.04
2017-01-02 04:00:00,2017-01-02-0400.jpg,0.09,0.03
2017-01-02 04:15:00,2017-01-02-0415.jpg,0.17,0.05
2017-01-02 04:30:00,2017-01-02-0430.jpg,0.11,0.04
2017-01-02 04:45:00,2017-01-02-0445.jpg,0.24,0.02
2017-01-02 05:00:00,2017-01-02-0500.jpg,0.18,0.02
2017-01-02 05:15:00,2017-01-02-0515.jpg,0.08,0.03
2017-01-02 05:30:00,2017-01-02-0530.jpg,0.11,0.06
2017-01-02 05:45:00,2017-01-02-0545.jpg,0.09,0.02
2017-01-02 06:00:00,2017-01-02-0600.jpg,0.07,0.02
2017-01-02 06:15:00,2017-01-02-0615.jpg,0.14,0.03
2017-01-02 06:30:00,2017-01-02-0630.jpg,0.18,0.09
2017-01-02 06:45:00,2017-01-02-0645.jpg,0.14,0.05
2017-01-02 07:00:00,2017-01-02-0700.jpg,0.16,0.05
2017-01-02 07:15:00,2017-01-02-0715.jpg,0.21,0.05
2017-01-02 07:30:00,2017-01-02-0730.jpg,0.4,0.05
2017-01-02 07:45:00,2017-01-02-0745.jpg,0.21,0.04
2017-01-02 08:00:00,2017-01-02-0800.jpg,0.24,0.07
2017-01-02 08:15:00,2017-01-02-0815.jpg,0.44,0.08
2017-01-02 08:30:00,2017-01-02-0830.jpg,0.54,0.05
2017-01-02 08:45:00,2017-01-02-0845.jpg,0.24,0.11
2017-01-02 09:00:00,2017-01-02-0900.jpg,0.33,0.1
2017-01-02 09:15:00,2017-01-02-0915.jpg,0.29,0.09
2017-01-02 09:30:00,2017-01-02-0930.jpg,0.58,0.11
2017-01-02 09:45:00,2017-01-02-0945.jpg,0.55,0.16
2017-01-02 10:00:00,2017-01-02-1000.jpg,0.55,0.13
2017-01-02 10:15:00,2017-01-02-1015.jpg,0.56,0.16
2017-01-02 10:30:00,2017-01-02-1030.jpg,0.58,0.12
2017-01-02 10:45:00,2017-01-02-1045.jpg,0.69,0.15
2017-01-02 11:00:00,2017-01-02-1100.jpg,0.77,0.19
2017-01-02 11:15:00,2017-01-02-1115.jpg,0.92,0.15
2017-01-02 11:30:00,2017-01-02-1130.jpg,1.09,0.2
2017-01-02 11:45:00,2017-01-02-1145.jpg,1.1,0.19
2017-01-02 12:00:00,2017-01-02-1200.jpg,1.24,0.17
2017-01-02 12:15:00,2017-01-02-1215.jpg,1.26,0.27
2017-01-02 12:30:00,2017-01-02-1230.jpg,2.03,0.23
2017-01-02 12:45:00,2017-01-02-1245.jpg,1.17,0.23
2017-01-02 13:00:00,2017-01-02-1300.jpg,2.1,0.24
2017-01-02 13:15:00,2017-01-02-1315.jpg,1.69,0.25
2017-01-02 13:30:00,2017-01-02-1330.jpg,1.84,0.24
2017-01-02 13:45:00,2017-01-02-1345.jpg,2.38,0.21
2017-01-02 14:00:00,2017-01-02-1400.jpg,2.59,0.23
2017-01-02 14:15:00,2017-01-02-1415.jpg,2.36,0.23
2017-01-02 14:30:00,2017-01-02-1430.jpg,2.23,0.23
2017-01-02 14:45:00,2017-01-02-1445.jpg,2.11,0.3
2017-01-02 15:00:00,2017-01-02-1500.jpg,2.14,0.22
2017-01-02 15:15:00,2017-01-02-1515.jpg,2.84,0.22
2017-01-02 15:30:00,2017-01-02-1530.jpg,2.52,0.27
2017-01-02 15:45:00,2017-01-02-1545.jpg,2.09,0.28
2017-01-02 16:00:00,2017-01-02-1600.jpg,2.16,0.26
2017-01-02 16:15:00,2017-01-02-1615.jpg,2.12,0.29
2017-01-02 16:30:00,2017-01-02-1630.jpg,2.36,0.27
2017-01-02 16:45:00,2017-01-02-1645.jpg,2.29,0.22
2017-01-02 17:00:00,2017-01-02-1700.jpg,1.63,0.27
2017-01-02 17:15:00,2017-01-02-1715.jpg,1.47,0.22
2017-01-02 17:30:00,2017-01-02-1730.jpg,1.35,0.28
2017-01-02 17:45:00,2017-01-02-1745.jpg,1.16,0.26
2017-01-02 18:00:00,2017-01-02-1800.jpg,1.19,0.31
2017-01-02 18:15:00,2017-01-02-1815.jpg,0.95,0.25
2017-01-02 18:30:00,2017-01-02-1830.jpg,0.99,0.12
2017-01-02 18:45:00,2017-01-02-1845.jpg,0.8,0.12
2017-01-02 19:00:00,2017-01-02-1900.jpg,0.9,0.24
2017-01-02 19:15:00,2017-01-02-1915.jpg,0.72,0.17
2017-01-02 19:30:00,2017-01-02-1930.jpg,0.78,0.2
2017-01-02 19:45:00,2017-01-02-1945.jpg,0.65,0.16
2017-01-02 20:00:00,2017-01-02-2000.jpg,0.95,0.16
2017-01-02 20:15:00,2017-01-02-2015.jpg,0.84,0.15
2017-01-02 20:30:00,2017-01-02-2030.jpg,1.34,0.15
2017-01-02 20:45:00,2017-01-02-2045.jpg,0.46,0.23
2017-01-02 21:00:00,2017-01-02-2100.jpg,0.47,0.11
2017-01-02 21:15:00,2017-01-02-2115.jpg,0.59,0.07
2017-01-02 21:30:00,2017-01-02-2130.jpg,0.36,0.05
2017-01-02 21:45:00,2017-01-02-2145.jpg,0.38,0.11
2017-01-02 22:00:00,2017-01-02-2200.jpg,0.38,0.08
2017-01-02 22:15:00,2017-01-02-2215.jpg,0.62,0.12
2017-01-02 22:30:00,2017-01-02-2230.jpg,0.47,0.05
2017-01-02 22:45:00,2017-01-02-2245.jpg,0.45,0.12
2017-01-02 23:00:00,2017-01-02-2300.jpg,1.09,0.15
2017-01-02 23:15:00,2017-01-02-2315.jpg,1.13,0.06
2017-01-02 23:30:00,2017-01-02-2330.jpg,2.11,0.13
2017-01-02 23:45:00,2017-01-02-2345.jpg,0.82,0.08
2017-01-03 00:00:00,2017-01-03-0000.jpg,0.94,0.03
2017-01-03 00:15:00,2017-01-03-0015.jpg,0.71,0.03
2017-01-03 00:30:00,2017-01-03-0030.jpg,0.6,0.02
2017-01-03 00:45:00,2017-01-03-0045.jpg,2.55,0.02
2017-01-03 01:00:00,2017-01-03-0100.jpg,1.78,0.06
2017-01-03 01:15:00,2017-01-03-0115.jpg,0.51,0.02
2017-01-03 01:30:00,2017-01-03-0130.jpg,0.58,0.02
2017-01-03 01:45:00,2017-01-03-0145.jpg,0.07,0.01
2017-01-03 02:00:00,2017-01-03-0200.jpg,0.82,0.02
2017-01-03 02:15:00,2017-01-03-0215.jpg,0.84,0.01
2017-01-03 02:30:00,2017-01-03-0230.jpg,0.2,0.01
2017-01-03 02:45:00,2017-01-03-0245.jpg,0.04,0.01
2017-01-03 03:00:00,2017-01-03-0300.jpg,0.02,0.0
2017-01-03 03:15:00,2017-01-03-0315.jpg,0.08,0.02
2017-01-03 03:30:00,2017-01-03-0330.jpg,0.08,0.01
2017-01-03 03:45:00,2017-01-03-0345.jpg,0.31,0.01
2017-01-03 04:00:00,2017-01-03-0400.jpg,0.09,0.01
2017-01-03 04:15:00,2017-01-03-0415.jpg,0.18,0.01
2017-01-03 04:30:00,2017-01-03-0430.jpg,0.11,0.06
2017-01-03 04:45:00,2017-01-03-0445.jpg,0.07,0.01
2017-01-03 05:00:00,2017-01-03-0500.jpg,0.07,0.04
2017-01-03 05:15:00,2017-01-03-0515.jpg,0.1,0.03
2017-01-03 05:30:00,2017-01-03-0530.jpg,0.16,0.02
2017-01-03 05:45:00,2017-01-03-0545.jpg,0.22,0.03
2017-01-03 06:00:00,2017-01-03-0600.jpg,0.28,0.03
2017-01-03 06:15:00,2017-01-03-0615.jpg,0.48,0.04
2017-01-03 06:30:00,2017-01-03-0630.jpg,0.57,0.13
2017-01-03 06:45:00,2017-01-03-0645.jpg,0.68,0.09
2017-01-03 07:00:00,2017-01-03-0700.jpg,0.75,0.12
2017-01-03 07:15:00,2017-01-03-0715.jpg,0.94,0.16
2017-01-03 07:30:00,2017-01-03-0730.jpg,1.24,0.16
2017-01-03 07:45:00,2017-01-03-0745.jpg,1.2,0.28
2017-01-03 08:00:00,2017-01-03-0800.jpg,1.19,0.31
2017-01-03 08:15:00,2017-01-03-0815.jpg,1.0,0.26
2017-01-03 08:30:00,2017-01-03-0830.jpg,0.96,0.33
2017-01-03 08:45:00,2017-01-03-0845.jpg,1.13,0.54
2017-01-03 09:00:00,2017-01-03-0900.jpg,1.22,0.39
2017-01-03 09:15:00,2017-01-03-0915.jpg,1.15,0.32
2017-01-03 09:30:00,2017-01-03-0930.jpg,1.12,0.14
2017-01-03 09:45:00,2017-01-03-0945.jpg,1.15,0.24
2017-01-03 10:00:00,2017-01-03-1000.jpg,1.2,0.18
2017-01-03 10:15:00,2017-01-03-1015.jpg,1.28,0.3
2017-01-03 10:30:00,2017-01-03-1030.jpg,1.63,0.16
2017-01-03 10:45:00,2017-01-03-1045.jpg,1.58,0.12
2017-01-03 11:00:00,2017-01-03-1100.jpg,1.7,0.23
2017-01-03 11:15:00,2017-01-03-1115.jpg,1.61,0.16
2017-01-03 11:30:00,2017-01-03-1130.jpg,1.58,0.19
2017-01-03 11:45:00,2017-01-03-1145.jpg,1.51,0.23
2017-01-03 12:00:00,2017-01-03-1200.jpg,1.25,0.23
2017-01-03 12:15:00,2017-01-03-1215.jpg,1.84,0.22
2017-01-03 12:30:00,2017-01-03-1230.jpg,1.46,0.26
2017-01-03 12:45:00,2017-01-03-1245.jpg,1.61,0.23
2017-01-03 13:00:00,2017-01-03-1300.jpg,1.56,0.17
2017-01-03 13:15:00,2017-01-03-1315.jpg,1.67,0.14
2017-01-03 13:30:00,2017-01-03-1330.jpg,1.19,0.2
2017-01-03 13:45:00,2017-01-03-1345.jpg,1.66,0.21
2017-01-03 14:00:00,2017-01-03-1400.jpg,1.78,0.28
2017-01-03 14:15:00,2017-01-03-1415.jpg,1.39,0.26
2017-01-03 14:30:00,2017-01-03-1430.jpg,2.37,0.18
2017-01-03 14:45:00,2017-01-03-1445.jpg,1.35,0.21
2017-01-03 15:00:00,2017-01-03-1500.jpg,1.49,0.19
2017-01-03 15:15:00,2017-01-03-1515.jpg,1.92,0.17
2017-01-03 15:30:00,2017-01-03-1530.jpg,2.01,0.19
2017-01-03 15:45:00,2017-01-03-1545.jpg,1.91,0.18
2017-01-03 16:00:00,2017-01-03-1600.jpg,1.41,0.24
2017-01-03 16:15:00,2017-01-03-1615.jpg,2.15,0.26
2017-01-03 16:30:00,2017-01-03-1630.jpg,2.27,0.17
2017-01-03 16:45:00,2017-01-03-1645.jpg,2.27,0.25
2017-01-03 17:00:00,2017-01-03-1700.jpg,2.62,0.27
2017-01-03 17:15:00,2017-01-03-1715.jpg,2.65,0.3
2017-01-03 17:30:00,2017-01-03-1730.jpg,2.65,0.35
2017-01-03 17:45:00,2017-01-03-1745.jpg,2.95,0.55
2017-01-03 18:00:00,2017-01-03-1800.jpg,2.37,0.4
2017-01-03 18:15:00,2017-01-03-1815.jpg,2.23,0.42
2017-01-03 18:30:00,2017-01-03-1830.jpg,2.33,0.35
2017-01-03 18:45:00,2017-01-03-1845.jpg,1.96,0.31
2017-01-03 19:00:00,2017-01-03-1900.jpg,1.74,0.42
2017-01-03 19:15:00,2017-01-03-1915.jpg,1.12,0.27
2017-01-03 19:30:00,2017-01-03-1930.jpg,1.01,0.25
2017-01-03 19:45:00,2017-01-03-1945.jpg,1.18,0.16
2017-01-03 20:00:00,2017-01-03-2000.jpg,0.93,0.21
2017-01-03 20:15:00,2017-01-03-2015.jpg,0.89,0.22
2017-01-03 20:30:00,2017-01-03-2030.jpg,0.67,0.27
2017-01-03 20:45:00,2017-01-03-2045.jpg,1.62,0.21
2017-01-03 21:00:00,2017-01-03-2100.jpg,0.79,0.19
2017-01-03 21:15:00,2017-01-03-2115.jpg,0.61,0.16
2017-01-03 21:30:00,2017-01-03-2130.jpg,0.6,0.16
2017-01-03 21:45:00,2017-01-03-2145.jpg,0.45,0.1
2017-01-03 22:00:00,2017-01-03-2200.jpg,0.78,0.1
2017-01-03 22:15:00,2017-01-03-2215.jpg,1.22,0.12
2017-01-03 22:30:00,2017-01-03-2230.jpg,0.61,0.12
2017-01-03 22:45:00,2017-01-03-2245.jpg,0.61,0.15
2017-01-03 23:00:00,2017-01-03-2300.jpg,0.72,0.21
2017-01-03 23:15:00,2017-01-03-2315.jpg,2.03,0.13
2017-01-03 23:30:00,2017-01-03-2330.jpg,1.96,0.09
2017-01-03 23:45:00,2017-01-03-2345.jpg,1.08,0.12
2017-01-04 00:00:00,2017-01-04-0000.jpg,1.56,0.09
2017-01-04 00:15:00,2017-01-04-0015.jpg,1.12,0.06
2017-01-04 00:30:00,2017-01-04-0030.jpg,0.13,0.04
2017-01-04 00:45:00,2017-01-04-0045.jpg,0.18,0.03
2017-01-04 01:00:00,2017-01-04-0100.jpg,0.67,0.06
2017-01-04 01:15:00,2017-01-04-0115.jpg,0.73,0.01
2017-01-04 01:30:00,2017-01-04-0130.jpg,0.14,0.04
2017-01-04 01:45:00,2017-01-04-0145.jpg,1.18,0.03
2017-01-04 02:00:00,2017-01-04-0200.jpg,0.17,0.01
2017-01-04 02:15:00,2017-01-04-0215.jpg,0.07,0.03
2017-01-04 02:30:00,2017-01-04-0230.jpg,0.11,0.02
2017-01-04 02:45:00,2017-01-04-0245.jpg,0.06,0.02
2017-01-04 03:00:00,2017-01-04-0300.jpg,0.09,0.01
2017-01-04 03:15:00,2017-01-04-0315.jpg,0.05,0.01
2017-01-04 03:30:00,2017-01-04-0330.jpg,0.09,0.03
2017-01-04 03:45:00,2017-01-04-0345.jpg,0.05,0.01
2017-01-04 04:00:00,2017-01-04-0400.jpg,0.17,0.03
2017-01-04 04:15:00,2017-01-04-0415.jpg,0.08,0.02
2017-01-04 04:30:00,2017-01-04-0430.jpg,0.11,0.02
2017-01-04 04:45:00,2017-01-04-0445.jpg,0.13,0.02
2017-01-04 05:00:00,2017-01-04-0500.jpg,0.68,0.03
2017-01-04 05:15:00,2017-01-04-0515.jpg,0.1,0.04
2017-01-04 05:30:00,2017-01-04-0530.jpg,0.14,0.02
2017-01-04 05:45:00,2017-01-04-0545.jpg,0.15,0.02
2017-01-04 06:00:00,2017-01-04-0600.jpg,0.25,0.02
2017-01-04 06:15:00,2017-01-04-0615.jpg,0.4,0.06
2017-01-04 06:30:00,2017-01-04-0630.jpg,0.52,0.08
2017-01-04 06:45:00,2017-01-04-0645.jpg,0.63,0.1
2017-01-04 07:00:00,2017-01-04-0700.jpg,0.89,0.13
2017-01-04 07:15:00,2017-01-04-0715.jpg,0.89,0.14
2017-01-04 07:30:00,2017-01-04-0730.jpg,1.27,0.2
2017-01-04 07:45:00,2017-01-04-0745.jpg,1.45,0.24
2017-01-04 08:00:00,2017-01-04-0800.jpg,1.14,0.34
2017-01-04 08:15:00,2017-01-04-0815.jpg,1.4,0.3
2017-01-04 08:30:00,2017-01-04-0830.jpg,1.38,0.5
2017-01-04 08:45:00,2017-01-04-0845.jpg,1.43,0.5
2017-01-04 09:00:00,2017-01-04-0900.jpg,1.19,0.6
2017-01-04 09:15:00,2017-01-04-0915.jpg,0.9,0.33
2017-01-04 09:30:00,2017-01-04-0930.jpg,1.18,0.18
2017-01-04 09:45:00,2017-01-04-0945.jpg,1.28,0.2
2017-01-04 10:00:00,2017-01-04-1000.jpg,1.39,0.27
2017-01-04 10:15:00,2017-01-04-1015.jpg,1.11,0.16
2017-01-04 10:30:00,2017-01-04-1030.jpg,1.19,0.17
2017-01-04 10:45:00,2017-01-04-1045.jpg,1.37,0.09
2017-01-04 11:00:00,2017-01-04-1100.jpg,1.37,0.21
2017-01-04 11:15:00,2017-01-04-1115.jpg,1.66,0.19
2017-01-04 11:30:00,2017-01-04-1130.jpg,1.27,0.15
2017-01-04 11:45:00,2017-01-04-1145.jpg,1.9,0.21
2017-01-04 12:00:00,2017-01-04-1200.jpg,1.99,0.22
2017-01-04 12:15:00,2017-01-04-1215.jpg,1.21,0.36
2017-01-04 12:30:00,2017-01-04-1230.jpg,1.99,0.31
2017-01-04 12:45:00,2017-01-04-1245.jpg,1.83,0.25
2017-01-04 13:00:00,2017-01-04-1300.jpg,1.18,0.25
2017-01-04 13:15:00,2017-01-04-1315.jpg,1.73,0.28
2017-01-04 13:30:00,2017-01-04-1330.jpg,1.82,0.27
2017-01-04 13:45:00,2017-01-04-1345.jpg,1.54,0.23
2017-01-04 14:00:00,2017-01-04-1400.jpg,1.59,0.31
2017-01-04 14:15:00,2017-01-04-1415.jpg,1.38,0.29
2017-01-04 14:30:00,2017-01-04-1430.jpg,1.95,0.26
2017-01-04 14:45:00,2017-01-04-1445.jpg,1.79,0.25
2017-01-04 15:00:00,2017-01-04-1500.jpg,2.15,0.17
2017-01-04 15:15:00,2017-01-04-1515.jpg,1.99,0.25
2017-01-04 15:30:00,2017-01-04-1530.jpg,2.16,0.15
2017-01-04 15:45:00,2017-01-04-1545.jpg,2.05,0.18
2017-01-04 16:00:00,2017-01-04-1600.jpg,2.54,0.15
2017-01-04 16:15:00,2017-01-04-1615.jpg,2.53,0.26
2017-01-04 16:30:00,2017-01-04-1630.jpg,2.31,0.23
2017-01-04 16:45:00,2017-01-04-1645.jpg,1.86,0.21
2017-01-04 17:00:00,2017-01-04-1700.jpg,1.78,0.35
2017-01-04 17:15:00,2017-01-04-1715.jpg,2.58,0.36
2017-01-04 17:30:00,2017-01-04-1730.jpg,2.54,0.38
2017-01-04 17:45:00,2017-01-04-1745.jpg,2.25,0.44
2017-01-04 18:00:00,2017-01-04-1800.jpg,2.33,0.44
2017-01-04 18:15:00,2017-01-04-1815.jpg,2.37,0.44
2017-01-04 18:30:00,2017-01-04-1830.jpg,1.46,0.49
2017-01-04 18:45:00,2017-01-04-1845.jpg,1.73,0.37
2017-01-04 19:00:00,2017-01-04-1900.jpg,1.5,0.38
2017-01-04 19:15:00,2017-01-04-1915.jpg,1.24,0.27
2017-01-04 19:30:00,2017-01-04-1930.jpg,1.26,0.39
2017-01-04 19:45:00,2017-01-04-1945.jpg,1.22,0.12
2017-01-04 20:00:00,2017-01-04-2000.jpg,1.12,0.22
2017-01-04 20:15:00,2017-01-04-2015.jpg,0.98,0.2
2017-01-04 20:30:00,2017-01-04-2030.jpg,0.79,0.17
2017-01-04 20:45:00,2017-01-04-2045.jpg,0.78,0.23
2017-01-04 21:00:00,2017-01-04-2100.jpg,1.12,0.24
2017-01-04 21:15:00,2017-01-04-2115.jpg,1.72,0.07
2017-01-04 21:30:00,2017-01-04-2130.jpg,0.57,0.17
2017-01-04 21:45:00,2017-01-04-2145.jpg,0.45,0.18
2017-01-04 22:00:00,2017-01-04-2200.jpg,0.56,0.14
2017-01-04 22:15:00,2017-01-04-2215.jpg,1.84,0.12
2017-01-04 22:30:00,2017-01-04-2230.jpg,0.97,0.07
2017-01-04 22:45:00,2017-01-04-2245.jpg,0.69,0.12
2017-01-04 23:00:00,2017-01-04-2300.jpg,0.5,0.12
2017-01-04 23:15:00,2017-01-04-2315.jpg,0.91,0.16
2017-01-04 23:30:00,2017-01-04-2330.jpg,0.76,0.12
2017-01-04 23:45:00,2017-01-04-2345.jpg,0.43,0.17
2017-01-05 00:00:00,2017-01-05-0000.jpg,0.51,0.09
2017-01-05 00:15:00,2017-01-05-0015.jpg,1.06,0.09
2017-01-05 00:30:00,2017-01-05-0030.jpg,0.28,0.1
2017-01-05 00:45:00,2017-01-05-0045.jpg,0.99,0.03
2017-01-05 01:00:00,2017-01-05-0100.jpg,0.34,0.06
2017-01-05 01:15:00,2017-01-05-0115.jpg,0.4,0.04
2017-01-05 01:30:00,2017-01-05-0130.jpg,0.25,0.03
2017-01-05 01:45:00,2017-01-05-0145.jpg,0.24,0.02
2017-01-05 02:00:00,2017-01-05-0200.jpg,0.14,0.01
2017-01-05 02:15:00,2017-01-05-0215.jpg,0.08,0.02
2017-01-05 02:30:00,2017-01-05-0230.jpg,0.22,0.05
2017-01-05 02:45:00,2017-01-05-0245.jpg,0.14,0.02
2017-01-05 03:00:00,2017-01-05-0300.jpg,0.18,0.01
2017-01-05 03:15:00,2017-01-05-0315.jpg,0.13,0.02
2017-01-05 03:30:00,2017-01-05-0330.jpg,0.08,0.02
